LABEL,TEXT,URL,EMAIL,PHONE,TEXTO
ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,No,No,No,Realmente ... TOMA TU PAPERO TERMINADA Hace mucho tiempo ... pero ¿qué copiaste ahora? Happy Lar ... todavía tengo 2 estudios :-(
ham,Jus finish bathing...,No,No,No,Jus termina de bañarse ...
ham,"I think your mentor is , but not 100 percent sure.",No,No,No,"Creo que tu mentor es, pero no 100 por ciento seguro."
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,No,No,No,"¿Tu hámster está muerto? Oye, entonces, ¿te encuentro a la 1pm Orchard MRT?"
ham,Ok set let u noe e details later...,No,No,No,Ok set déjate noe detalles más tarde ...
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,No,No,No,"Espero que este mensaje de texto te encuentre sonriendo. Si no, deja que este texto te dé una razón para sonreír. Que tengas un hermoso día."
ham,Ok..lets find out�,No,No,No,Ok ...
ham,You busy or can I come by at some point and figure out what we're doing tomorrow,No,No,No,Estás ocupado o puedo venir en algún momento y averiguar qué estamos haciendo mañana
ham,Thats cool. I want to please you...,No,No,No,Eso es genial. Quiero complacerte ...
ham,May i call You later Pls,No,No,No,¿Puedo llamarte más tarde por favor?
Smishing,	Please CALL 08712402779 immediately as there is an urgent message waiting for you,No,No,yes,"Llame al 08712402779 de inmediato, ya que hay un mensaje urgente esperándole"
spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",yes,yes,yes,"Text82228 >> Obtenga más tonos de llamada, logotipos y juegos de www.txt82228.com. Preguntas: info@txt82228.co.uk"
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",No,No,No,Mi número de móvil.PLS sms UR correo de correo.
ham,Good Morning plz call me sir,No,No,No,Buenos días por favor llámame señor
ham,Lol alright i was thinkin that too haha,No,No,No,"Lol bien, estaba pensando en eso también jaja"
spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,No,No,yes,"87077: ¡Comenzan una nueva temporada con 2 semanas de goles y noticias para su móvil! Nombre de tu club txt a 87077 por ejemplo, villa a 87077"
ham,Ok pa. Nothing problem:-),No,No,No,Ok Pa. Nada de problema :-)
ham,"Alright omw, gotta change my order to a half8th",No,No,No,"Muy bien Omw, tengo que cambiar mi pedido a una mitad 8th"
ham,Sorry about that this is my mates phone and i didnt write it love Kate,No,No,No,Perdón por que este es el teléfono de mi compañero y no lo escribí amor kate
ham,"Aight, see you in a bit",No,No,No,"Aight, nos vemos un poco"
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,No,No,yes,No te conozco y no me conoces. ¡Envíe el chat al 86688 ahora y nos encontremos! Solo 150p/Msg RCVD. HG/Suite342/2lands/Row/W1J6Hl Ldn. 18 años o más.
spam,"Plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking  starts with 30000/-onwards or full down.instalments also.call 9213241451.",No,No,yes,"Gráficos disponibles en Greater Noida cerca de Pari Chowk, Regn OK. @ 2600/-per Gauge.booking comienza con 30000/-onwards o completo. Instalaciones también."
ham,JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,No,No,No,Juseó en una cama en un bote en los muelles. Dormí con 25 años. ¡Spinout! Giv U da Gossip l8r. Xxx
ham,"Actually , just do whatever, do find an excuse to be in tampa at some point before january though",No,No,No,"En realidad, solo haz lo que sea, encuentre una excusa para estar en Tampa en algún momento antes de enero."
Smishing,"Dear customer, Due to BVN system upgrade your ATM CARD has been De-activated, to re-activate, kindly call customer care on 08065635084 for help.",No,No,yes,"Estimado cliente, debido a la actualización del sistema BVN, su tarjeta de cajero automático ha sido desactivado, para reactivarse, por favor llame a la atención al cliente al 08065635084 para obtener ayuda."
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke,No,No,No,"Sí ... oye, entonces, un día, en viernes podemos preguntarle a Miwa y Jiayin se retiran, vete karaoke"
ham,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,No,No,No,"¡Sí! ¡Soy una mujer hombre! Por favor, dime tus gustos y disgustos en la cama ..."
ham,Are you at work right now ?,No,No,No,¿Estás en el trabajo ahora mismo?
Smishing,	You have 1 new voicemail. Please call 0871918154.,No,No,yes,Tienes 1 nuevo correo de voz. Llame al 0871918154.
ham,At 4. Let's go to bill millers,No,No,No,A las 4. Vamos a Bill Millers
ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",No,No,No,"Hola, wkend ok pero viaje terrible. WK no es bueno, ya que tiene un gran registro de marcado para hacer"
ham,K..u also dont msg or reply to his msg..,No,No,No,K..u tampoco msg ni responde a su mensaje.
ham,If india win or level series means this is record:),No,No,No,Si la serie de ganancias o niveles de la India significa que esto es un registro :)
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",No,No,No,"Vivir es muy simple ... El amor también es simple ... La risa es demasiado simple ... ganar es demasiado simple ... pero, ser ""simple"" es muy difícil ... ;-) :-)"
ham,Wot u up 2 u weirdo?,No,No,No,¿Qué te up 2 u weirdo?
Smishing,	Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,No,No,yes,¿Quieres un nuevo teléfono de video? 750 ¿En cualquier momento algún mins de red? ¿Texto libre de alquiler de línea media de precio durante 3 meses? Responder o llamar al 08000930705 para entrega gratuita
ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,No,No,No,"A veces, el corazón recuerda mucho a alguien ... olvida a alguien pronto ... Bcoz Heart no le gustará todos. Pero les gustan los recordados cada vez ... bslvyl"
ham,Hmmm.but you should give it on one day..,No,No,No,Hmmm. pero deberías darlo un día.
Smishing,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,No,No,yes,Tienes un admirador secreto. Revela quién piensa que eres tan especial. Llame al 09065174042. Para optar por la respuesta de la respuesta. 1.50 por MSG RECD. Cust Care 07821230901
ham,Just do what ever is easier for you,No,No,No,Solo haz lo que sea más fácil para ti
ham,And whenever you and i see we can still hook up too.,No,No,No,Y cada vez que tú y yo veamos que todavía podemos conectarnos también.
Smishing,U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,No,No,yes,¡Tienes derecho a actualizar los últimos móviles de color con cámara de forma gratuita! Llame a la actualización móvil CO gratis al 08002986030
Smishing,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,yes,No,yes,"Aquí está su código de descuento RP176781. Para detener más mensajes, responda parada. www.regalportfolio.co.uk. Servicio al cliente 08717205546"
ham,I attended but nothing is there.,No,No,No,Asistí pero no hay nada allí.
Smishing,	We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,No,No,yes,Intentamos comunicarnos con usted con su respuesta a nuestra oferta de 750 minutos 150 Text y una nueva llamada telefónica de video 08002988890 ahora o responder para entrega gratuita mañana
ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",No,No,No,"Oye, parece que estaba equivocado y uno de los números de Kappa Guys todavía está en mi teléfono, si quieres, puedo enviarle un mensaje de texto y ver si está cerca"
ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",No,No,No,"8 A más tardío, G todavía está allí si puedes buscar un poco de munición y quieres probar el nuevo AK"
ham,Good morning pookie pie! Lol hope I didn't wake u up,No,No,No,¡Buenos días pastel de pookie! Jajaja espero que no te haya despertado
Smishing,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com,yes,No,yes,Felicitaciones otorgaron £ 500 de cupones de regalo de CD y entrada gratuita 2 Nuestro sorteo semanal de £ 100 Txt Music a 87066 TNCS www.ldew.com
ham,Do you know where my lab goggles went,No,No,No,¿Sabes a dónde fueron mis gafas de laboratorio?
Smishing,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, PocketBabe.co.uk 0870241182716 ",No,No,yes,"Free2day Sexy St George's Day Pic of Jordan! Txt Pic a 89080 No te lo pierdas, Pocketbabe.co.uk 0870241182716"
ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",No,No,No,"Espero que estés bien nena Me preocupa que te hayas sentido un poco desesperado cuando aprendiste que el trabajo era falso. Estoy aquí esperando cuando vuelvas, mi amor"
ham,Is fujitsu s series lifebook good?,No,No,No,¿Es bueno el libro de vida de la serie Fujitsu?
ham,Does uncle timi help in clearing cars,No,No,No,¿Ayuda el tío Timi para limpiar los autos?
ham,"Greetings me, ! Consider yourself excused.",No,No,No,"Saludarme,! Considérate excusado."
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",No,No,No,"Tunde, ¿cómo estás? Esto solo te desea un gran día. Abiola."
ham,Hahaha..use your brain dear..that will work here�,No,No,No,Jajaja ... usa tu cerebro querido ... eso funcionará aquí�
ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,No,No,No,"Hola cariño, acabo de regresar y tuve una noche muy agradable y muchas gracias por el ascensor nos vemos mañana xxx"
Smishing,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",No,No,yes,"¡URGENTE! Su número de móvil recibió el Premio de la Llamadora de Bonos de £ 2000 el 5/9/03 ¡Este es nuestro último intento de contactar a U! Llame desde el campo 09064019788 box42wr29c, 150ppm"
ham,Ill be there on  &lt;#&gt;  ok.,No,No,No,Estaré allí en & lt;#& gt;  OK.
ham,Then she buying today? Ü no need to c meh...,No,No,No,¿Entonces ella está comprando hoy? Ü no es necesario c meh ...
ham,Babe ? I lost you ... Will you try rebooting ?,No,No,No,¿Nena? Te perdí ... ¿Intentarás reiniciar?
Smishing,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,No,No,yes,Tienes un admirador secreto que mira 2 hacer contacto con U-Find Out Who They R*revelan quién piensa que eres tan especial en 09058094565
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,No,No,No,"Estoy bien wif it, porque me gustan 2 probar cosas nuevas. Pero te asusté como mah. Porque dijiste que no es demasiado fuerte."
ham,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,No,No,No,Yo dun hav 2 indin en el foro ya para ... porque le dije que Ron N Darren va 2 decirle a Shuhui.
ham,Hey... Very inconvenient for your sis a not huh?,No,No,No,"Oye ... muy inconveniente para tu hermana, ¿no?"
ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,No,No,No,Ocupado aquí. Tratando de terminar para el año nuevo. Espero finalmente conocerte ...
ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,No,No,No,Oic porque yo mi hermana no tengo almuerzo hoy mi papá salió ... así que no sé si 2 comen en sch o wat ...
Smishing,	FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,yes,No,yes,Entrada gratuita en nuestra composición semanal de £ 250 simplemente envíe la palabra ingresar al 84128 ahora. 18 T&C www.textcomp.com Cust Care 08712405020.
ham,Will you be here for food,No,No,No,¿Estarás aquí por comida?
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!!",No,No,No,"Proverbio japonés: si uno puede hacerlo, usted también puede hacerlo, si ninguno puede hacerlo, debe hacerlo versión india: si uno puede hacerlo, déjelo hacerlo ... ¡si ninguno puede hacerlo, déjelo!"
ham,"Yes, princess. Toledo.",No,No,No,"Sí, princesa. Toledo."
ham,K..give back my thanks.,No,No,No,K..Pive de vuelta mi agradecimiento.
ham,Okay same with me. Well thanks for the clarification,No,No,No,Está bien conmigo. Bueno gracias por la aclaración
ham,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",No,No,No,"Pete, ¿es este su teléfono todavía? Es Jenny de la universidad y Leanne. ¿Qué estás haciendo ahora? :)"
ham,"Not sure yet, still trying to get a hold of him",No,No,No,"No estoy seguro todavía, todavía tratando de conseguirlo"
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,No,No,No,Estoy bien. Persiguiendo el sueño. Qué es bueno. ¿Qué estás haciendo a continuación?
ham,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,No,No,No,¿Cuándo usé SOC ... lo uso solo en casa ... ü no sé cómo 2 escriben en palabra ar ...
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",yes,No,yes,"Gr8 Poly Tones 4 Todas las turbas Direct 2U rply con Poly Title a 8007, por ejemplo, títulos de poli respiración1: Crazyin, Sleepingwith, Finest, YMCA: getzed.co.uk POBOX365O4W45WQ 300P"
ham,Lol I would but despite these cramps I like being a girl.,No,No,No,"LOL lo haría, pero a pesar de estos calambres me gusta ser una niña."
